"","ccode","year","country","class_income","class_reg","class_subreg","class_opec","class_hipc","class_ldc","class_reg2","class_dev","rev2_gov_nonresrev_gdp","rev2_gs","rev2_vat","rev2_cit","rev2_trade","rev2_pit","rev_resrev_gdp","rev_resrev_govrev","rent_min","rent_coal","rent_gas","rent_oil","rev2_gov_resrev_gdp","rev2_gov_rev_gdp","rev_source","eiti_sector","eiti__stream","eiti_inkind","eiti_companies","eiti_government","eiti_numcom","corr_cpi","corr_estimate","corr_rank","econ_gdpcon","econ_gdpcur","econ_gdpconpc","econ_gdpcurpc","econ_tva","econ_tax","econ_govrev","econ_govexp","econ_invtotal","econ_invfdi","econ_eiva","rent_res_total_gdp","gov_take_ratio","eprod_gas","eprod_oil","eprod_coal","eprod_oilper","eprod_gasper","eprod_coalper","prod_total","prod_indus","prod_ironferr","prod_fuels","prod_nfm","prod_prec"
"499","PER","2001","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",16.10367,8.151851,4.910291,NA,1.32815,1.58194,1.273848,17.377518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64792562177,53935760985,2456.836138,2045.162628,49405312673,12.44139367,17.764,19.801,18.765,1144.26,5.37,0,NA,0.333,4.911161969,NA,0.135671329,0.01486554,NA,NA,NA,NA,NA,NA,NA
"500","PER","2002","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",16.23653,7.149127,4.999238,NA,1.099247,1.354599,1.039257,17.275787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,46,68045267488,56772338815,2545.660275,2123.92563,52254104785,12.05189721,17.34,18.674,18.403,2155.836815,6,0,NA,0.398,4.910123607,NA,0.136289236,0.017463708,NA,NA,NA,NA,NA,NA,NA
"501","PER","2003","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",16.04988,7.510057,5.324722,NA,1.05591,1.4628,1.568149,17.618029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,55,70789042560,61346725170,2614.714632,2265.946454,56138292020,12.84044363,17.641,19.188,18.429,1335.007073,6.64,0,NA,0.471,4.596818886,NA,0.12309829,0.01990126,NA,NA,NA,NA,NA,NA,NA
"502","PER","2004","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",15.67858,7.427197,5.502285,NA,1.008446,1.391037,1.895862,17.574442,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Royalties, Licenses and concessions","Does not include payments made in-kind",8.83e+08,8.84e+08,33,NA,-0.35,47,74312022978,69725009965,2711.737093,2544.351348,63468313599,13.09095124,17.574,18.554,17.906,1599.038389,8.43,0,NA,0.774,4.362124805,NA,0.111690606,0.031861422,NA,NA,NA,NA,NA,NA,NA
"503","PER","2005","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",15.64023,7.178471,5.624392,NA,1.008578,1.223337,2.756887,18.397117,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Royalties, Licenses and concessions","Does not include payments made in-kind",1.76e+09,1.76e+09,33,NA,-0.36,46,79385073422,79385073422,2863.48046,2863.48046,72311418386,13.51693758,18.647,19.055,17.89,2578.719365,9.71,0,NA,1.365166866,4.461891512,NA,0.113158046,0.054397534,NA,NA,NA,NA,NA,NA,NA
"504","PER","2006","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",15.88861,7.079837,5.718221,NA,0.7861883,1.350511,4.184941,20.073551,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Royalties, Licenses and concessions","Does not include payments made in-kind",2.93e+09,2.93e+09,33,NA,-0.22,52,85529866799,92432757798,3051.293882,3297.5558,84480351682,15.04868801,20.074,18.151,20.043,3466.531061,12.76,0,NA,1.597693334,4.647795084,NA,0.117270684,0.061452926,NA,NA,NA,NA,NA,NA,NA
"505","PER","2007","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",16.24284,7.234164,5.917916,NA,0.4770238,1.388467,4.68544,20.92828,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Royalties, Licenses and concessions","Does not include payments made in-kind",3.13e+09,3.13e+09,33,3.5,-0.26,50,93115110975,1.07e+11,3286.986844,3794.502643,98439210441,15.59543751,20.906,17.716,22.842,5490.961307,12.47,0,NA,2.407978585,4.621747822,NA,0.116995728,0.090646089,NA,16517192,2067792,3487581,5772445,3009226,3671686
"506","PER","2008","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",16.93894,7.496918,6.52836,NA,0.5127588,1.499584,4.084459,21.023399,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Royalties, Licenses and concessions","Does not include payments made in-kind",3.57e+09,4.15e+09,51,3.6,-0.2,51,1.02e+11,1.3e+11,3570.40515,4525.220049,1.18e+11,15.39768578,21.085,18.88,26.879,6923.651285,11.39,0,NA,3.057092078,4.707299985,NA,0.117924493,0.110901972,NA,18164511,2711913,3526458,6127222,3261423,3865789
"507","PER","2009","Peru","Upper middle income","Latin America and the Caribbean","South America","0","0","0","Latin America & Caribbean","Emerging ",16.34638,6.924153,NA,NA,0.3911392,1.615802,2.592682,18.939062,NA,NA,NA,NA,NA,NA,NA,"Oil, Gas, Mining","Profits/Taxes, Dividends, Licenses and concessions","Does not include payments made in-kind",2.96e+09,3.4e+09,51,3.7,-0.34,47,1.03e+11,1.3e+11,3564.89624,4495.159279,1.2e+11,13.41659979,18.741,20.854,20.709,6430.652961,12.21,0,NA,3.126544809,4.838276424,NA,0.124358579,0.116684746,NA,19099701,2731563,3017693,7381109,3130307,4176690
"508","RUS","1992","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84e+11,4.6e+11,4601.401642,3095.08716,4.52e+11,NA,NA,NA,37.642,1161,NA,0,NA,524.5248882,398.81,337.264,12.48110444,28.75171512,7.463316109,NA,NA,NA,NA,NA,NA
"509","RUS","1993","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25e+11,4.35e+11,4207.309314,2929.303282,3.96e+11,NA,NA,NA,30.015,1211,NA,0,NA,503.5927614,354.875,305.914,11.10904943,27.09696234,6.958942165,NA,NA,NA,NA,NA,NA
"510","RUS","1994","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",NA,6.07437,4.615194,NA,NA,0.0188153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46e+11,3.95e+11,3683.023663,2663.456988,3.64e+11,NA,NA,NA,26.336,689.5736,NA,0,NA,494.6334854,317.578,272.046,9.789781989,26.27067886,6.067044539,NA,NA,NA,NA,NA,NA
"511","RUS","1995","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",NA,7.684737,5.532929,NA,NA,0.2288382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24e+11,3.96e+11,3535.063666,2669.946123,3.7e+11,NA,NA,NA,25.439,2065.72345,8.27,0,NA,479.3212681,310.749,262.812,9.456520646,25.08866889,5.706598259,NA,NA,NA,NA,NA,NA
"512","RUS","1996","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02,16,5.05e+11,3.92e+11,3417.074052,2651.442018,3.58e+11,NA,NA,NA,24.26,2579.32055,7.53,0,NA,489.1764718,302.873,256.477,8.949640563,24.45698182,5.480203609,NA,NA,NA,NA,NA,NA
"513","RUS","1997","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12e+11,4.05e+11,3475.145242,2748.917437,3.69e+11,NA,NA,NA,21.977,4864.643273,7.49,0,NA,463.6832591,307.42,245.031,8.818871523,23.12888434,5.17969731,NA,NA,NA,NA,NA,NA
"514","RUS","1998","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",33.23236,7.914511,4.562169,NA,NA,2.718284,1.333353,34.565713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,18,4.85e+11,2.71e+11,3300.035716,1844.485782,2.46e+11,NA,34.566,42.52,17.128,2761.26,7.65,0,NA,479.4027161,304.34,231.919,8.571017637,23.3603089,4.985035522,NA,NA,NA,NA,NA,NA
"515","RUS","1999","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",29.45761,9.160308,4.583319,NA,NA,2.431166,3.436116,32.893726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16e+11,1.96e+11,3525.397284,1338.986444,1.76e+11,NA,32.894,36.737,14.83,3309.43,7.82,0,NA,482.1719469,304.768,249.521,8.740491358,22.92016517,5.379846276,NA,NA,NA,NA,NA,NA
"516","RUS","2000","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",29.86823,9.601401,5.085256,3.550149,1.499892,2.392001,6.301004,36.169234,0.565004456,0.593798896,22.01061857,19.00684167,6.301044,17.4209957,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.92,17,5.67e+11,2.6e+11,3878.09605,1775.141291,2.32e+11,NA,36.169,32.84,18.694,2714.23,9.2,42.176263592,0.14939787129923,475.6561098,326.6504653,258.323,9.024045826,21.84970758,5.494645625,NA,NA,NA,NA,NA,NA
"517","RUS","2001","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",31.49581,11.30965,7.112575,4.738804,1.281862,2.859699,5.421202,36.917012,0.213017063,1.144204249,17.33177094,13.78684172,5.445451,14.7505048,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96e+11,3.07e+11,4085.437154,2100.743786,2.73e+11,NA,36.917,33.712,21.503,2748.2856,8.78,32.475833972,0.167677018077348,473.6199107,351.6789884,269.56,9.715166379,21.14299049,5.48119612,NA,NA,NA,NA,NA,NA
"518","RUS","2002","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",31.93948,12.45541,NA,3.65396,1.423343,3.309909,5.054403,36.993883,0.333659192,0.689944667,10.50782008,13.58567718,5.0360873,13.6133091,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.92,22,6.25e+11,3.45e+11,4298.376788,2375.162934,3.05e+11,13.64919151,36.994,36.272,20.035,3474,6.67,25.117101119,0.200504320786861,484.9411777,383.695,255.754,10.65013892,21.2785701,5.155299762,NA,NA,NA,NA,NA,NA
"519","RUS","2003","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",31.07265,12.30761,NA,3.395975,1.654712,3.449912,5.302329,36.374979,0.514248713,0.572501482,16.20118232,14.67374532,5.3318606,14.6580437,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.71,28,6.7e+11,4.3e+11,4634.314272,2976.137049,3.79e+11,13.3140302,36.375,34.928,20.044,7929,6.62,31.961677835,0.166820422492379,505.3846166,425.714,276.664,11.4002023,21.35412028,5.205680737,NA,NA,NA,NA,NA,NA
"520","RUS","2004","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",28.88576,11.14441,NA,4.038927,1.415593,3.374245,7.76154,36.6473,0.675818929,1.326877476,13.110431,16.1658149,7.8053616,21.2986018,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.74,25,7.18e+11,5.91e+11,4992.762076,4108.574488,5.16e+11,13.23402539,36.647,31.746,20.337,15403,9.4,31.278942305,0.249540458366212,515.9728519,463.29092,281.728,11.86239411,21.23983026,4.92139283,NA,NA,NA,NA,NA,NA
"521","RUS","2005","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",28.31717,12.52988,6.773186,3.965645,1.417354,3.271678,12.64235,40.95952,0.984779471,0.948927954,17.03353353,18.94772969,12.7160976,31.0455259,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.78,24,7.64e+11,7.64e+11,5337.065324,5337.065324,6.55e+11,16.62290968,40.96,32.803,19.494,15508,10.99,37.914970645,0.335384608867604,522.0814492,474.819445,298.3,12.04189756,20.80327618,4.930675711,NA,NA,NA,NA,NA,NA
"522","RUS","2006","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",26.63453,11.28713,5.609559,4.790212,1.40171,3.456268,12.84134,39.47587,1.499694116,0.75901686,12.65401446,18.10314314,12.8495392,32.5503602,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.85,21,8.26e+11,9.9e+11,5798.548736,6946.880998,8.45e+11,16.56821576,39.476,31.147,21.12,37595,10.74,33.015868576,0.389192826183608,535.6384628,485.62673,309.9,12.25307438,20.60254641,4.873904898,NA,NA,NA,NA,NA,NA
"523","RUS","2007","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",29.09234,11.71026,NA,5.059262,1.876023,3.80961,10.76239,39.85473,1.533043649,0.871075183,9.304866989,15.48423904,10.6399401,26.6968092,"Hydrocarbons",NA,NA,NA,NA,NA,NA,2.3,-0.95,17,8.97e+11,1.3e+12,6311.175101,9146.41636,1.11e+12,16.55131306,39.855,33.102,25.36,56996.33,10.06,27.193224861,0.391271728689288,532.8325805,496.778405,313.5,12.57553496,20.05798139,4.757620283,1423003564,63673775,58420816,806517025,10934945,1194166
"524","RUS","2008","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",26.19299,10.52798,5.135729,4.327139,1.875643,4.022024,12.436,38.62899,1.410868756,1.576615322,11.2457626,16.79524014,12.6183952,32.2124919,"Hydrocarbons",NA,NA,NA,NA,NA,NA,2.1,-1.05,12,9.44e+11,1.66e+12,6649.401711,11700.22112,1.42e+12,15.81806782,39.172,34.298,24.081,74783,9.32,31.028486818,0.406671304147514,541.5475126,493.676955,328.6,12.36730291,19.64569121,4.816593747,1414754343,59764080,55703552,794830152,10844272,1429074
"525","RUS","2009","Russian Federation","High income","Europe","Eastern Europe","0","0","0","","Emerging ",25.57797,9.113904,NA,2.17476,1.670917,4.260282,8.745459,34.323429,1.217872228,0.945572881,4.757299538,12.61643072,8.9010868,25.4004975,"Hydrocarbons",NA,NA,NA,NA,NA,NA,2.2,-1.09,11,8.7e+11,1.22e+12,6131.087323,8615.658757,1.07e+12,12.95635241,35.044,41.354,17.136,36583,9.11,19.537175367,0.455597425564123,474.8888699,500.818435,301.3,12.87257353,17.72317059,4.365863047,1342681742,56654400,48274189,796287003,10566717,1627590
"526","SAU","1992","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26e+11,1.36e+11,13078.96449,7895.458466,NA,NA,NA,NA,21.414,250,NA,0,NA,34.425,442.3945533,NA,13.84512079,1.886998721,NA,NA,NA,NA,NA,NA,NA
"527","SAU","1993","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26e+11,1.32e+11,12718.08848,7441.755331,NA,NA,NA,NA,26.094,180,NA,0,NA,36.036,432.7851482,NA,13.54795803,1.938999545,NA,NA,NA,NA,NA,NA,NA
"528","SAU","1994","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27e+11,1.34e+11,12493.93051,7381.822465,NA,NA,NA,NA,21.543,690,NA,0,NA,38.493,437.2497186,NA,13.47882857,2.044417273,NA,NA,NA,NA,NA,NA,NA
"529","SAU","1995","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28e+11,1.42e+11,12269.33611,7672.486109,NA,NA,NA,NA,21.422,578,30.92,0,NA,38.637,437.2091599,NA,13.30487772,2.022340681,NA,NA,NA,NA,NA,NA,NA
"530","SAU","1996","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,25.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.64,28,2.36e+11,1.58e+11,12495.39703,8369.068214,NA,NA,NA,NA,19.696,64,34.19,0,NA,39.969,445.3640981,NA,13.1601318,1.998299515,NA,NA,NA,NA,NA,NA,NA
"531","SAU","1997","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42e+11,1.65e+11,12676.44374,8656.16479,NA,NA,NA,NA,19.912,57,32.8,0,NA,40.806,453.1950104,NA,13.00067846,2.035435259,NA,NA,NA,NA,NA,NA,NA
"532","SAU","1998","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,NA,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,29,2.48e+11,1.46e+11,12885.61051,7559.667281,NA,NA,NA,NA,24.163,94,24.06,0,NA,42.138,454.409641,NA,12.7973748,2.053298122,NA,NA,NA,NA,NA,NA,NA
"533","SAU","1999","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",9.599998,NA,NA,NA,1.6,NA,20.7,30.299998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47e+11,1.61e+11,12569.02313,8203.434549,NA,NA,29.204,31.585,22.731,123,28.96,0,NA,41.58,422.3789058,NA,12.11347378,1.976515792,NA,NA,NA,NA,NA,NA,NA
"534","SAU","2000","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",11.46,NA,NA,NA,1.4,NA,30.34,41.8,0.001454799,NA,2.859807861,40.3109032,30.3401235,83.0685781,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.42,40,2.59e+11,1.88e+11,12837.67381,9354.467924,NA,NA,40.414,34.429,20.236,183,36.94,43.17216586,0.702770474809808,44.829,456.0371217,NA,12.59848162,2.059261977,NA,NA,NA,NA,NA,NA,NA
"535","SAU","2001","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",16,NA,NA,NA,1.2,NA,26.8,42.8,0.001922449,NA,3.172258484,33.74050231,26.795979,80.622534,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6e+11,1.83e+11,12446.40919,8760.091185,NA,NA,41.379,38.284,20.433,504,33.22,36.914683243,0.725889446852594,48.321,440.3866047,NA,12.16572294,2.157110418,NA,NA,NA,NA,NA,NA,NA
"536","SAU","2002","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",12.01,NA,NA,NA,1.1,NA,23.49,35.5,0.004484432,NA,2.643631806,30.33254006,23.4914421,77.9812207,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,0.06,60,2.6e+11,1.89e+11,11929.24194,8639.144179,NA,NA,35.907,37.616,21.139,453,33.16,32.980656298,0.712279400620192,51.03,425.1943725,NA,11.80202801,2.23912813,NA,NA,NA,NA,NA,NA,NA
"537","SAU","2003","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",12.69,NA,NA,NA,1,NA,28.71,41.4,0.012883184,NA,3.990812321,37.1598202,28.7082125,83.1832913,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.2,51,2.82e+11,2.15e+11,12337.26497,9389.535852,NA,NA,40.097,34.787,21.273,778.461364,36.23,41.163515705,0.697418867371256,54.054,486.2051735,NA,13.02009644,2.283954794,NA,NA,NA,NA,NA,NA,NA
"538","SAU","2004","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",13.35,NA,NA,NA,0.9,NA,35.15,48.5,0.013325184,NA,4.086778683,45.03866599,35.1523353,83.3352273,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.36,46,3.06e+11,2.59e+11,12845.99776,10853.62751,NA,NA,46.977,34.927,19.865,1942,40.65,49.138769857,0.71536864684032,59.112,500.4290861,NA,12.81330323,2.433323462,NA,NA,NA,NA,NA,NA,NA
"539","SAU","2005","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",11.24,NA,NA,NA,0.9,NA,42.66,53.9,0.011791332,NA,5.349871916,53.8634487,42.6633788,88.8440413,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.1,53,3.28e+11,3.28e+11,13303.30974,13303.30974,NA,NA,51.825,30.5,20.175,12097,48.02,59.225111948,0.720359614304464,64.116,521.2759092,NA,13.22008011,2.554817562,NA,NA,NA,NA,NA,NA,NA
"540","SAU","2006","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",11.34,NA,NA,NA,0.8,NA,45.26,56.6,0.015832652,NA,4.920376028,56.67111882,45.2589547,89.0480884,"Hydrocarbons",NA,NA,NA,NA,NA,NA,NA,-0.25,49,3.47e+11,3.77e+11,13667.73742,14855.00096,NA,NA,53.683,29.312,22.215,18293.1,49.8,61.6073275,0.734635903497031,66.15,508.947617,NA,12.84149455,2.54436255,NA,NA,NA,NA,NA,NA,NA
"541","SAU","2007","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",11.1,NA,NA,NA,0.8,NA,39.3,50.4,0.015395756,NA,4.480609752,55.47152024,38.9720853,87.4602913,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3.4,-0.18,54,3.68e+11,4.16e+11,14182.82681,16048.58205,NA,NA,46.605,31.565,26.473,24318.7,50.56,59.967525748,0.649886497965105,66.978,488.8888577,NA,12.37581759,2.521323821,NA,559431227,7302638,219000,492446420,1576,13469
"542","SAU","2008","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",NA,NA,NA,NA,0.8,NA,NA,NA,0.018138903,NA,5.589324317,64.25200759,55.0554715,89.3193213,"Hydrocarbons",NA,NA,NA,NA,NA,NA,3.5,-0.03,58,3.99e+11,5.2e+11,15115.15099,19714.39514,NA,NA,60.521,28.966,27.296,39455.9,57.41,69.85947081,0.788088871296161,72.396,509.870575,NA,12.7729759,2.626305961,NA,585350247,7152746,209160,513561340,155428,12727
"543","SAU","2009","Saudi Arabia","High income","Asia","Western Asia","1","0","0","","Developing",10.3,NA,NA,NA,0.9,NA,30.8,41.1,0.033013576,NA,3.559715074,43.6099275,30.7533516,85.2129736,"Hydrocarbons",NA,NA,NA,NA,NA,NA,4.3,-0.01,59,4.06e+11,4.29e+11,15144.63518,16013.2804,NA,NA,35.956,40.044,31.715,36457.8,42.48,47.20265615,0.651517395594697,70.605,456.7229123,NA,11.73918302,2.635025874,NA,533009154,7042844,216000,462815750,252999,11327
"544","SEN","1992","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,7.010698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5314008867,6004885304,665.0018955,751.4590603,5367668739,NA,NA,NA,12.78,21.5344627,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","SEN","1993","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,5.939054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5383132453,5678828410,653.7222944,689.6313197,5146490483,NA,NA,NA,11.564,-0.706306968,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","SEN","1994","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,4.417092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5382199629,3877196945,635.0104083,457.4450198,3529687858,NA,NA,NA,12.519,66.82216479,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","SEN","1995","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,4.673512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5670872446,4878718880,650.9618572,560.0302128,4397925143,NA,NA,NA,14.384,35.0597418,1.22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","SEN","1996","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,5.133153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,49,5784977493,5065830114,647.0676362,566.6287762,4530507551,14.25077667,NA,NA,14.406,5.473539347,1.31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","SEN","1997","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,4.748808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5965702118,4672504142,650.9896954,509.8732702,4170070563,14.70740536,NA,NA,15.704,176.8125427,1.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","SEN","1998","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,4.113882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,51,6317599349,5030344291,672.9596699,535.8394299,4492803809,14.78942736,NA,NA,17.035,60.34389238,1.14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","SEN","1999","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",NA,NA,NA,NA,3.719609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6718584695,5144045093,698.5018444,534.8038536,4526915958,15.50904478,NA,NA,19.538,153.24696,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","SEN","2000","Senegal","Lower middle income","Africa","Western Africa","0","1","1","Sub-Saharan Africa","Developing",15.96419,9.739267,NA,NA,2.52401,1.857871,2.833329,18.797519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,57,6933511418,4679604922,703.0761616,474.5241578,4121838008,16.12957601,18.798,17.921,21.545,62.93751475,1.28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
